"datetime","rows_in_bin","overall_completeness","hr_median","rr_median","temperature_median","temperature_calib_median","rmssd_median","activity_median","hr_mean","rr_mean","temperature_mean","temperature_calib_mean","rmssd_mean","activity_mean","hr_min","rr_min","temperature_min","temperature_calib_min","rmssd_min","activity_min","hr_max","rr_max","temperature_max","temperature_calib_max","rmssd_max","activity_max","accStepTotal_max","hr_missing_propn","rr_missing_propn","temperature_missing_propn","temperature_calib_missing_propn","rmssd_missing_propn","activity_missing_propn"
"2025-07-11 18:40:00",300,1,75,17,36,38,35,0,75.5033333333333,17.7266666666667,36,38,34.6933333333333,0,69,14,36,38,26,0,85,22,36,38,45,0,2460,0,0,0,0,0,0
"2025-07-11 18:45:00",300,1,74,17,36,38,35,0,74.9795918367347,17.2633333333333,36,38,37.95,0.0166666666666667,69,12,36,38,0,0,87,22,36,38,67,1,2460,0.02,0,0,0,0,0
"2025-07-11 18:50:00",300,1,73,16,36,38,41,0,73.81,15.6133333333333,36,38,43.41,0.01,69,10,36,38,28,0,83,22,36,38,67,1,2460,0,0,0,0,0,0
"2025-07-11 18:55:00",300,1,72,17,36,38,39,0,72.91,16.56,36,38,37.7933333333333,0,68,11,36,38,19,0,81,20,36,38,55,0,2460,0,0,0,0,0,0
"2025-07-11 19:00:00",300,1,72,15,36,38,37,0,71.9533333333333,15.4233333333333,36,38,37.9133333333333,0.0133333333333333,68,12,36,38,29,0,78,19,36,38,48,1,2460,0,0,0,0,0,0
"2025-07-11 19:05:00",300,1,68,17,36,38,47,0,69.41,17.4433333333333,36,38,47.83,0,64,15,36,38,29,0,79,20,36,38,67,0,2460,0,0,0,0,0,0
"2025-07-11 19:10:00",300,1,69,17,36,38,43,0,69.2433333333333,17.6033333333333,36,38,47.7766666666667,0.0133333333333333,64,12,36,38,25,0,78,28,36,38,76,1,2460,0,0,0,0,0,0
"2025-07-11 19:15:00",300,1,72,18,36,38,40,0,71.29,17.78,36,38,37.3266666666667,0,66,15,36,38,20,0,77,21,36,38,50,0,2460,0,0,0,0,0,0
"2025-07-11 19:20:00",300,1,70,16,36,38,37.5,0,70.5016949152542,17.1266666666667,36,38,38.1933333333333,0.00333333333333333,67,12,36,38,0,0,86,24,36,38,68,1,2460,0.0166666666666667,0,0,0,0,0
"2025-07-11 19:25:00",300,1,68,17,36,38,40,0,68.2766666666667,16.7833333333333,36,38,45.9366666666667,0,62,13,36,38,31,0,74,19,36,38,72,0,2460,0,0,0,0,0,0
"2025-07-11 19:30:00",300,1,67,17,36,38,41,0,67.2966666666667,16.5233333333333,36,38,44.6133333333333,0,63,13,36,38,26,0,72,19,36,38,75,0,2460,0,0,0.00333333333333333,0.00333333333333333,0,0
"2025-07-11 19:35:00",300,1,66,18,36,38,39,0,66.5666666666667,17.8366666666667,36,38,42.9566666666667,0,62,15,36,38,28,0,75,20,36,38,78,0,2460,0,0,0,0,0,0
"2025-07-11 19:40:00",300,1,68,17,36,38,39.5,0,68.3066666666667,16.5833333333333,36,38,43.86,0,64,12,36,38,30,0,79,19,36,38,64,0,2460,0,0,0,0,0,0
"2025-07-11 19:45:00",300,1,68,16,36,38,41,0,67.65,15.75,36,38,39.9866666666667,0,64,12,36,38,30,0,72,19,36,38,49,0,2460,0,0,0,0,0,0
"2025-07-11 19:50:00",300,1,68,18,36,38,38,0,67.93,17.97,36,38,38.34,0,63,13,36,38,27,0,74,22,36,38,52,0,2460,0,0,0,0,0,0
"2025-07-11 19:55:00",300,1,67,18,36,38,41,0,66.6766666666667,17.33,36,38,43.42,0.00666666666666667,61,13,36,38,33,0,73,21,36,38,57,1,2460,0,0,0,0,0,0
"2025-07-11 20:00:00",300,1,68,14,36,38,53.5,0,70.2063492063492,13.3133333333333,35.8835,37.8835,49.5666666666667,0.22,62,7,35.45,37.45,0,0,94,20,36,38,103,1,2490,0.16,0,0,0,0,0
"2025-07-11 20:05:00",300,1,69,17,35.55,37.55,45,0,68.8466666666667,16.5466666666667,35.5191666666667,37.5191666666667,44.99,0.02,65,13,35.15,37.15,27,0,75,25,35.9,37.9,59,1,2490,0,0,0,0,0,0
"2025-07-11 20:10:00",300,1,69,17,35.7,37.7,34,0,69.9183673469388,17.4033333333333,35.6908333333333,37.6908333333333,36.5733333333333,0.0566666666666667,64,12,35.2,37.2,0,0,85,22,35.85,37.85,59,1,2490,0.02,0,0,0,0,0
"2025-07-11 20:15:00",300,1,72,16,35.475,37.475,39,0,72.5966101694915,16.0933333333333,35.4456666666667,37.4456666666667,48.5566666666667,0.0966666666666667,61,13,35.25,37.25,0,0,89,19,35.65,37.65,135,1,2514,0.0166666666666667,0,0,0,0,0
"2025-07-11 20:20:00",300,1,68,19,35.7,37.7,29,0,68.37,18.4833333333333,35.7005,37.7005,28.5633333333333,0.00333333333333333,64,17,35.35,37.35,21,0,72,21,35.95,37.95,36,1,2514,0,0,0,0,0,0
"2025-07-11 20:25:00",300,1,68,17,36,38,33,0,68.47,16.24,35.9478333333333,37.9478333333333,34.2866666666667,0.00333333333333333,64,11,35.65,37.65,18,0,73,20,36,38,54,1,2514,0,0,0,0,0,0
"2025-07-11 20:30:00",300,1,66,16,36,38,39,0,66.3766666666667,16.1233333333333,36,38,41.23,0,61,11,36,38,26,0,73,20,36,38,67,0,2514,0,0,0,0,0,0
"2025-07-11 20:35:00",300,1,70,17,36,38,30,0,70.23,16.4066666666667,36,38,31.04,0,68,10,36,38,19,0,76,19,36,38,45,0,2514,0,0,0.00333333333333333,0.00333333333333333,0,0
"2025-07-11 20:40:00",300,1,69,18,36,38,32,0,69.06,18.25,36,38,34.61,0.01,66,12,36,38,21,0,76,23,36,38,49,1,2514,0,0,0,0,0,0
"2025-07-11 20:45:00",300,1,73,17,36,38,32.5,0,72.7833333333333,16.1866666666667,36,38,33.71,0,69,11,36,38,21,0,80,20,36,38,49,0,2514,0,0,0,0,0,0
"2025-07-11 20:50:00",300,1,73,16,36,38,38,0,73.4133333333333,16.0166666666667,36,38,38.16,0.01,66,12,36,38,25,0,81,20,36,38,54,1,2514,0,0,0,0,0,0
"2025-07-11 20:55:00",300,1,73,19,36,38,35.5,0,72.78,19.2833333333333,36,38,36.75,0.00666666666666667,67,16,36,38,21,0,82,23,36,38,66,1,2514,0,0,0,0,0,0
"2025-07-11 21:00:00",300,1,71,18,36,38,33,0,70.8833333333333,17.62,36,38,33.73,0.01,66,11,36,38,15,0,81,21,36,38,65,1,2514,0,0,0,0,0,0
"2025-07-11 21:05:00",300,1,73,19,36,38,32,0,72.98,18.7266666666667,36,38,32.0533333333333,0.00333333333333333,68,14,36,38,20,0,78,27,36,38,51,1,2514,0,0,0,0,0,0
"2025-07-11 21:10:00",300,1,72,17,36,38,32,0,72.28,17.0133333333333,36,38,34.44,0.02,67,12,36,38,20,0,83,20,36,38,59,1,2514,0,0,0,0,0,0
"2025-07-11 21:15:00",300,1,71,18,36,38,33,0,72.1433333333333,18.12,36,38,42.16,0.0133333333333333,66,13,36,38,16,0,83,21,36,38,79,1,2514,0,0,0,0,0,0
"2025-07-11 21:20:00",300,1,72,18,36,38,34,0,72.21,18.32,36,38,34.12,0.0133333333333333,67,14,36,38,19,0,78,22,36,38,45,1,2514,0,0,0,0,0,0
"2025-07-11 21:25:00",300,1,70,17,36,38,33,0,70.4566666666667,16.7866666666667,36,38,35.7666666666667,0.00666666666666667,64,11,36,38,19,0,78,21,36,38,66,1,2514,0,0,0,0,0,0
"2025-07-11 21:30:00",300,1,69,18,36,38,34,0,69.09,18.1333333333333,36,38,34.1733333333333,0,65,15,36,38,17,0,76,22,36,38,47,0,2514,0,0,0,0,0,0
"2025-07-11 21:35:00",300,1,70,17,36,38,35,0,70.7266666666667,17.1333333333333,36,38,35.7666666666667,0.02,66,15,36,38,24,0,86,21,36,38,69,1,2514,0,0,0,0,0,0
"2025-07-11 21:40:00",300,1,71,14,36,38,52.5,0,70.6533333333333,14.26,36,38,56.75,0.00333333333333333,60,10,36,38,25,0,87,19,36,38,110,1,2514,0,0,0,0,0,0
"2025-07-11 21:45:00",300,1,70,17,36,38,33,0,70.14,17.27,36,38,35.37,0.00333333333333333,66,14,36,38,20,0,78,21,36,38,55,1,2514,0,0,0,0,0,0
"2025-07-11 21:50:00",300,1,71,19,36,38,28,0,71.6566666666667,18.7266666666667,36,38,27.5133333333333,0,68,14,36,38,19,0,76,22,36,38,34,0,2514,0,0,0,0,0,0
"2025-07-11 21:55:00",300,1,73,18,36,38,29,0,72.7133333333333,18.48,36,38,41.02,0.00333333333333333,68,16,36,38,18,0,80,23,36,38,111,1,2514,0,0,0.00333333333333333,0.00333333333333333,0,0
"2025-07-11 22:00:00",300,1,68,17,36,38,34,0,69.1033333333333,16.9666666666667,36,38,36.2366666666667,0,63,14,36,38,21,0,76,21,36,38,60,0,2514,0,0,0,0,0,0
"2025-07-11 22:05:00",300,1,69,19,36,38,22,0,69.62,18.68,36,38,23.97,0,67,15,36,38,15,0,75,23,36,38,34,0,2514,0,0,0.00333333333333333,0.00333333333333333,0,0
"2025-07-11 22:10:00",300,1,69,16,36,38,33,0,69.6266666666667,16.3133333333333,36,38,42.5866666666667,0.0266666666666667,64,11,36,38,22,0,90,23,36,38,95,1,2514,0,0,0,0,0,0
"2025-07-11 22:15:00",300,1,67,17,36,38,40,0,67.7733333333333,17.1566666666667,36,38,45.3366666666667,0,62,12,36,38,26,0,79,22,36,38,79,0,2514,0,0,0.01,0.01,0,0
"2025-07-11 22:20:00",300,1,68,18,36,38,39,0,69.1966666666667,18.1566666666667,36,37.83,39.6866666666667,0.00333333333333333,64,15,36,35,27,0,83,24,36,38,68,1,2514,0,0,0,0,0,0
"2025-07-11 22:25:00",300,1,70,18,36,35,34,0,69.4542372881356,18.16,36,35,34.8,0.00666666666666667,65,15,36,35,0,0,76,21,36,35,48,1,2514,0.0166666666666667,0,0,0,0,0
"2025-07-11 22:30:00",300,1,66,18,36,35,38,0,66.9633333333333,17.5333333333333,36,35,42.9333333333333,0,62,9,36,35,22,0,80,21,36,35,85,0,2514,0,0,0,0,0,0
"2025-07-11 22:35:00",300,1,69,17,36,35,30,0,69.0333333333333,17.0833333333333,35.94,34.94,30.2666666666667,0,65,12,35.7,34.7,21,0,73,21,36,35,42,0,2514,0,0,0,0,0,0
"2025-07-11 22:40:00",300,1,70,17,35.75,34.75,44,0,69.7566666666667,17.5466666666667,35.7233333333333,34.7233333333333,42.5833333333333,0.00333333333333333,64,13,35.45,34.45,21,0,77,22,35.9,34.9,62,1,2514,0,0,0,0,0,0
"2025-07-11 22:45:00",300,1,67,18,35.775,34.775,34,0,68.2433333333333,18.43,35.7508333333333,34.7508333333333,34.2366666666667,0,64,15,35.45,34.45,19,0,77,23,36,35,56,0,2514,0,0,0,0,0,0
"2025-07-11 22:50:00",300,1,68,17,35.65,34.65,30,0,67.61,17.3166666666667,35.6158333333333,34.6158333333333,29.9766666666667,0.01,64,13,35.3,34.3,21,0,72,22,36,35,42,1,2514,0,0,0,0,0,0
"2025-07-11 22:55:00",300,1,68,19,35.8,34.8,31,0,68.5684931506849,19.0866666666667,35.7733333333333,34.7733333333333,30.56,0.00666666666666667,65,12,35.55,34.55,0,0,76,25,36,35,48,1,2514,0.0266666666666667,0,0,0,0,0
"2025-07-11 23:00:00",300,1,68,17,35.55,34.55,31,0,67.6066666666667,17.55,35.5585570469799,34.5585570469799,31.81,0,64,11,35.35,34.35,16,0,71,22,35.9,34.9,44,0,2514,0,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-11 23:05:00",300,1,67,18,35.8,34.8,44,0,67.8166666666667,17.6533333333333,35.7319397993311,34.7319397993311,43.9833333333333,0.00333333333333333,63,13,35.4,34.4,32,0,79,25,36,35,61,1,2514,0,0,0.00333333333333333,0.00333333333333333,0,0
"2025-07-11 23:10:00",300,1,66,18,35.9,34.9,38,0,66.2733333333333,18.17,35.8761666666667,34.8761666666667,35.9933333333333,0.0133333333333333,64,13,35.6,34.6,20,0,71,23,36,35,54,1,2514,0,0,0,0,0,0
"2025-07-11 23:15:00",300,1,70,17,36,35,41,0,72.0646258503401,16.42,35.9511666666667,34.9511666666667,55.03,0.153333333333333,65,10,35.7,34.7,0,0,91,20,36,35,147,1,2514,0.02,0,0,0,0,0
"2025-07-11 23:20:00",300,1,79,18,35.5,34.5,30,0,79.3829787234042,18.0666666666667,35.5126666666667,34.5126666666667,30.8466666666667,0.26,74,14,35.05,34.05,0,0,87,21,36,35,79,1,2514,0.06,0,0,0,0,0
"2025-07-11 23:25:00",300,1,77,16,35.15,34.15,36,0,76.7121771217712,16.9766666666667,35.1827181208054,34.1827181208054,33.6066666666667,0.286666666666667,71,15,35,34,0,0,87,22,35.5,34.5,58,1,2514,0.0966666666666667,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-11 23:30:00",300,1,80,18,35.15,34.15,30,0,80.176245210728,18.9533333333333,35.1783333333333,34.1783333333333,36.9566666666667,0.253333333333333,73,8,35,34,0,0,88,33,35.8,34.8,99,1,2514,0.13,0,0,0,0,0
"2025-07-11 23:35:00",300,1,83,19,36,35,27,0,83.4626168224299,18.7533333333333,35.952861952862,34.952861952862,28.7266666666667,0.286666666666667,78,12,35.7,34.7,0,0,94,26,36,35,82,1,2514,0.286666666666667,0,0.01,0.01,0,0
"2025-07-11 23:40:00",300,1,80,20,36,35,31,0,79.8088737201365,19.55,36,35,30.3033333333333,0.153333333333333,73,13,36,35,0,0,91,27,36,35,47,1,2522,0.0233333333333333,0,0,0,0,0
"2025-07-11 23:45:00",300,1,81,17,36,35,54,0,82.4943396226415,16.59,36,35,46.9666666666667,0.233333333333333,75,12,36,35,0,0,94,22,36,35,100,1,2522,0.116666666666667,0,0,0,0,0
"2025-07-11 23:50:00",300,1,83,21,36,35,29,0,83.010752688172,20.0466666666667,36,35,31.14,0.18,72,15,36,35,0,0,93,24,36,35,56,1,2522,0.07,0,0,0,0,0
"2025-07-11 23:55:00",300,1,84,20,36,35,31,0,84.09,19.6833333333333,36.0375,35.0375,32.14,0.12,76,13,36,35,16,0,94,26,36.45,35.45,54,1,2522,0,0,0.0133333333333333,0.0133333333333333,0,0
"2025-07-12 00:00:00",300,1,85,19,36.4,35.4,28,0,84.7457627118644,19.8666666666667,36.4449494949495,35.4449494949495,28.2966666666667,0.166666666666667,79,11,36,35,0,0,91,28,36.95,35.95,39,1,2522,0.0166666666666667,0,0.01,0.01,0,0
"2025-07-12 00:05:00",300,1,87,18,36.85,35.85,27,0,86.3898305084746,18.0766666666667,36.8666666666667,35.8666666666667,32.12,0.256666666666667,70,13,36.65,35.65,0,0,93,25,37,36,76,1,2522,0.0166666666666667,0,0,0,0,0
"2025-07-12 00:10:00",300,1,88,21,37,36,26,0,88.18,20.51,36.9916666666667,35.9916666666667,26.3933333333333,0.266666666666667,81,15,36.85,35.85,15,0,96,25,37,36,39,1,2522,0,0,0,0,0,0
"2025-07-12 00:15:00",300,1,87,19,37,36,24,0,86.719298245614,19.3966666666667,37,36,24.48,0.433333333333333,82,14,37,36,0,0,95,24,37,36,44,1,2522,0.05,0,0,0,0,0
"2025-07-12 00:20:00",300,1,73,18,37,36,31,0,78.1830508474576,18.4947735191638,37,36,37.5733333333333,0.1,67,13,37,36,0,0,96,35,37,36,102,1,2522,0.0166666666666667,0.0433333333333333,0.00666666666666667,0.00666666666666667,0,0
"2025-07-12 00:25:00",300,1,70,18,37,36,27,0,70.8266666666667,18.55,36.9925,35.9925,31.7966666666667,0.0233333333333333,65,14,36.95,35.95,16,0,92,21,37,36,116,1,2536,0,0,0,0,0,0
"2025-07-12 00:30:00",300,1,80,17,36.8,35.8,29,0,79.85,17.6633333333333,36.6508333333333,35.6508333333333,34.98,0.0166666666666667,73,15,36,35,15,0,93,22,37,36,117,1,2536,0,0,0,0,0,0
"2025-07-12 00:35:00",300,1,82,18,36,35,28,0,83.4307116104869,17.7366666666667,36.015,35.015,33.9233333333333,0.293333333333333,74,8,36,35,0,0,92,22,36.2,35.2,97,1,2552,0.11,0,0,0,0,0
"2025-07-12 00:40:00",300,1,85,19,36,35,24,0,84.2932330827068,17.8233333333333,36,35,27.4933333333333,0.256666666666667,74,10,36,35,0,0,93,24,36,35,51,1,2574,0.113333333333333,0,0,0,0,0
"2025-07-12 00:45:00",300,1,86,16,36,35,24,0,86.3183520599251,16.5766666666667,36,35,26.13,0.246666666666667,78,11,36,35,0,0,93,25,36,35,72,1,2574,0.11,0,0,0,0,0
"2025-07-12 00:50:00",300,1,87,19,36,35,21,0,87.5239852398524,19.3933333333333,36.1185,35.1185,19.6866666666667,0.226666666666667,81,14,36,35,0,0,96,25,36.6,35.6,32,1,2574,0.0966666666666667,0,0,0,0,0
"2025-07-12 00:55:00",300,1,89,19,36.95,35.95,20,0,88.8651162790698,18.0433333333333,36.8953177257525,35.8953177257525,17.71,0.35,83,11,36.45,35.45,0,0,96,27,37,36,68,1,2574,0.283333333333333,0,0.00333333333333333,0.00333333333333333,0,0
"2025-07-12 01:00:00",300,1,89,20,37,36,29,0,89.4340277777778,19.69,37,36,36.96,0.32,83,11,37,36,0,0,98,27,37,36,101,1,2574,0.04,0,0,0,0,0
"2025-07-12 01:05:00",300,1,84,18,37,36,33,0,84.259649122807,17.6233333333333,37,36,48.1133333333333,0.166666666666667,76,13,37,36,0,0,94,22,37,36,181,1,2574,0.05,0,0,0,0,0
"2025-07-12 01:10:00",300,1,82,17,37,36,22,0,81.9733333333333,16.8,37,36,23.6466666666667,0.04,76,14,37,36,17,0,86,20,37,36,37,1,2574,0,0,0,0,0,0
"2025-07-12 01:15:00",300,1,84,15,36.95,35.95,20,0,84.3933333333333,15.1,36.9301666666667,35.9301666666667,20.18,0.0766666666666667,80,11,36.7,35.7,13,0,89,18,37,36,29,1,2574,0,0,0,0,0,0
"2025-07-12 01:20:00",300,1,89,17,36.85,35.85,20,0,88.2633333333333,17.15,36.8386666666667,35.8386666666667,19.1633333333333,0.0233333333333333,83,13,36.6,35.6,13,0,92,21,37,36,24,1,2574,0,0,0,0,0,0
"2025-07-12 01:25:00",300,1,82,17,37,36,30,0,81.8533333333333,16.9866666666667,36.9860738255034,35.9860738255034,29.33,0.04,77,12,36.95,35.95,12,0,88,22,37,36,43,1,2574,0,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-12 01:30:00",300,1,78,18,37,36,26,0,78.4666666666667,17.38,36.995,35.995,27.6433333333333,0,72,12,36.9,35.9,19,0,87,22,37,36,39,0,2574,0,0,0,0,0,0
"2025-07-12 01:35:00",300,1,88,18,37,36,26,0,87.7,18.31,36.875,35.875,27.4766666666667,0.38,77,13,36.1,35.1,0,0,96,24,37,36,66,1,2602,0.133333333333333,0,0,0,0,0
"2025-07-12 01:40:00",300,1,89,20,36.025,35.025,23,0,89.3650190114068,18.77,36.0825,35.0825,33.0266666666667,0.403333333333333,85,10,36,35,0,0,95,25,36.4,35.4,91,1,2646,0.123333333333333,0,0,0,0,0
"2025-07-12 01:45:00",300,1,93,21,36.05,35.05,20,0,92.8620689655172,20.4233333333333,36.1091666666667,35.1091666666667,18.4733333333333,0.216666666666667,86,14,36,35,0,0,100,27,36.55,35.55,26,1,2646,0.0333333333333333,0,0,0,0,0
"2025-07-12 01:50:00",300,1,91.5,20,37,36,24,0,91.5572519083969,20.0133333333333,36.755016722408,35.755016722408,21.9,0.226666666666667,83,15,36.2,35.2,0,0,102,25,37,36,50,1,2646,0.126666666666667,0,0.00333333333333333,0.00333333333333333,0,0
"2025-07-12 01:55:00",300,1,93,22,37,36,21,0,92.5308641975309,20.4266666666667,37,36,16.97,0.126666666666667,84,9,37,36,0,0,101,26,37,36,35,1,2646,0.19,0,0,0,0,0
"2025-07-12 02:00:00",300,1,91,18,37,36,57.5,0,88.7966101694915,17.9833333333333,37,36,68.2766666666667,0.31,72,11,37,36,0,0,96,25,37,36,178,1,2674,0.0166666666666667,0,0,0,0,0
"2025-07-12 02:05:00",300,1,76,18,37,36,38,0,77.5529010238908,18.4433333333333,37,36,37.9333333333333,0.0833333333333333,71,15,37,36,0,0,92,21,37,36,69,1,2674,0.0233333333333333,0,0,0,0,0
"2025-07-12 02:10:00",300,1,75,19,36.7,35.7,30,0,75.5766666666667,18.4633333333333,36.6506666666667,35.6506666666667,32.5666666666667,0.00333333333333333,70,15,36.15,35.15,16,0,86,21,37,36,51,1,2674,0,0,0,0,0,0
"2025-07-12 02:15:00",300,1,76,19,36,35,28,0,77.3066666666667,18.7466666666667,36.076,35.076,32.2333333333333,0.0233333333333333,70,17,36,35,18,0,92,22,36.3,35.3,64,1,2674,0,0,0,0,0,0
"2025-07-12 02:20:00",300,1,76,20,36,35,24.5,0,76.47,19.9433333333333,36,35,23.99,0,73,16,36,35,13,0,82,23,36,35,36,0,2674,0,0,0,0,0,0
"2025-07-12 02:25:00",300,1,73,18,36,35,29,0,74.0733333333333,18.6266666666667,36,35,29.62,0.00666666666666667,69,16,36,35,13,0,82,24,36,35,53,1,2674,0,0,0.00333333333333333,0.00333333333333333,0,0
"2025-07-12 02:30:00",300,1,72,19,36,35,25,0,71.9133333333333,18.3266666666667,36,35,25.3766666666667,0,68,16,36,35,14,0,78,20,36,35,36,0,2674,0,0,0,0,0,0
"2025-07-12 02:35:00",300,1,72,19,36,35,26,0,72.2066666666667,18.7266666666667,36,35,30.58,0,66,15,36,35,19,0,79,22,36,35,50,0,2674,0,0,0,0,0,0
"2025-07-12 02:40:00",300,1,72,19,36,35,28,0,72.9433333333333,18.9133333333333,36,35,29.1466666666667,0,68,15,36,35,17,0,82,21,36,35,49,0,2674,0,0,0,0,0,0
"2025-07-12 02:45:00",300,1,72,17,36,35,27,0,75.6266666666667,17.2733333333333,36,35,36.5933333333333,0.0566666666666667,69,13,36,35,17,0,87,20,36,35,91,1,2674,0,0,0,0,0,0
"2025-07-12 02:50:00",300,1,82,18,36,35,27,0,83.2544169611307,17.89,36,35,27.8766666666667,0.276666666666667,75,11,36,35,0,0,94,23,36,35,46,1,2694,0.0566666666666667,0,0,0,0,0
"2025-07-12 02:55:00",300,1,89,19,35.75,34.75,24,0,89.2727272727273,19.1933333333333,35.653,34.653,26.9,0.43,79,14,35,34,0,0,105,24,36,35,75,1,2710,0.156666666666667,0,0,0,0,0
"2025-07-12 03:00:00",300,1,85,20,35.05,34.05,34,0,86.5272108843537,20.4666666666667,35.062,34.062,35.71,0.266666666666667,77,16,35,34,0,0,107,25,35.2,34.2,64,1,2722,0.02,0,0,0,0,0
"2025-07-12 03:05:00",300,1,86,21,35,34,20,0,86.59,21.2166666666667,35.0105,34.0105,29.2,0.133333333333333,80,16,35,34,13,0,104,27,35.1,34.1,70,1,2722,0,0,0,0,0,0
"2025-07-12 03:10:00",300,1,87,20,35,34,26,0,87.5915492957746,18.2866666666667,35.035,34.035,23.1866666666667,0.27,81,12,35,34,0,0,98,25,35.2,34.2,36,1,2722,0.0533333333333333,0,0,0,0,0
"2025-07-12 03:15:00",300,1,88,20,35.35,34.35,20,0,88.3833333333333,19.6633333333333,35.419397993311,34.419397993311,21.1566666666667,0.0866666666666667,83,12,35.05,34.05,11,0,96,27,35.9,34.9,35,1,2722,0,0,0.00333333333333333,0.00333333333333333,0,0
"2025-07-12 03:20:00",300,1,89,23,35.75,34.75,17,0,89.6233333333333,22.7566666666667,35.6511666666667,34.6511666666667,19.3766666666667,0.0633333333333333,84,17,35.2,34.2,8,0,100,27,35.95,34.95,42,1,2722,0,0,0,0,0,0
"2025-07-12 03:25:00",300,1,87,19,35.65,34.65,20,0,87.4366666666667,20.2233333333333,35.6656666666667,34.6656666666667,21.56,0.14,82,15,35.45,34.45,12,0,96,29,35.9,34.9,32,1,2722,0,0,0,0,0,0
"2025-07-12 03:30:00",300,1,85,18,36,35,21,0,85.6566666666667,18.7766666666667,35.9863333333333,34.9863333333333,21.24,0.173333333333333,81,15,35.8,34.8,11,0,92,26,36,35,31,1,2722,0,0,0,0,0,0
"2025-07-12 03:35:00",300,1,92,19,36,35,20,0,93.1392857142857,17.9,36,35,21.6866666666667,0.356666666666667,82,10,36,35,0,0,109,23,36,35,54,1,2762,0.0666666666666667,0,0,0,0,0
"2025-07-12 03:40:00",300,1,98,18,35.825,34.825,20,0,98.531746031746,17.7566666666667,35.8365,34.8365,22.9633333333333,0.49,90,12,35.6,34.6,0,0,114,22,36,35,74,1,2820,0.16,0,0,0,0,0
"2025-07-12 03:45:00",300,1,96,19,35.7,34.7,20,0,95.6121673003802,19.9466666666667,35.68,34.68,26.4566666666667,0.24,87,12,35.25,34.25,0,0,103,26,36,35,78,1,2820,0.123333333333333,0,0,0,0,0
"2025-07-12 03:50:00",300,1,98,20,36,35,19,0,97.3333333333333,20.0066666666667,35.9806666666667,34.9806666666667,20.69,0.06,84,12,35.85,34.85,8,0,106,25,36,35,44,1,2820,0,0,0,0,0,0
"2025-07-12 03:55:00",300,1,94,20,36,35,16.5,0,94.2721088435374,19.9233333333333,35.9928333333333,34.9928333333333,17.4133333333333,0.06,87,15,35.9,34.9,0,0,104,25,36,35,29,1,0,0.02,0,0,0,0,0
"2025-07-12 04:00:00",300,1,91,21,36,35,34.5,0,90.5923344947735,20.86,36,35,34.76,0.24,81,15,36,35,0,0,100,25,36,35,68,1,0,0.0433333333333333,0,0,0,0,0
"2025-07-12 04:05:00",300,1,80,18,36,35,18,0,80.9966101694915,18.19,36,35,21.5433333333333,0.0233333333333333,78,15,36,35,0,0,89,22,36,35,46,1,0,0.0166666666666667,0,0,0,0,0
"2025-07-12 04:10:00",300,1,78,19,36,35,16,0,81.3950177935943,17.3633333333333,36,35,22.9266666666667,0.15,76,9,36,35,0,0,97,25,36,35,71,1,0,0.0633333333333333,0,0,0,0,0
"2025-07-12 04:15:00",300,1,75,17,35.9,34.9,27.5,0,77.77,17,35.868,34.868,41.5633333333333,0.07,71,12,35.55,34.55,13,0,95,20,36,35,106,1,0,0,0,0,0,0,0
"2025-07-12 04:20:00",300,1,74,17,35.9,34.9,26,0,74.29,16.95,35.7816666666667,34.7816666666667,30.4433333333333,0,71,16,35.45,34.45,11,0,78,18,36,35,60,0,0,0,0,0,0,0,0
"2025-07-12 04:25:00",300,1,74,16,36,35,20,0,74.1932203389831,16.35,35.9902684563758,34.9902684563758,31.5033333333333,0,72,16,35.9,34.9,0,0,80,18,36,35,91,0,0,0.0166666666666667,0,0.00666666666666667,0.00666666666666667,0,0
"2025-07-12 04:30:00",300,1,77,19,36,35,27,0,77.4201388888889,19.2332155477032,35.995,34.995,39.5866666666667,0.1,72,14,35.9,34.9,0,0,85,34,36,35,111,1,0,0.04,0.0566666666666667,0,0,0,0
"2025-07-12 04:35:00",300,1,80,17,35.8,34.8,29,0,80.3018181818182,17.2133333333333,35.815,34.815,30.2333333333333,0.163333333333333,73,14,35.6,34.6,0,0,87,21,36,35,55,1,0,0.0833333333333333,0,0,0,0,0
"2025-07-12 04:40:00",300,1,76,17,35.2,34.2,21,0,76.18,17.29,35.245,34.245,24.08,0,73,16,35,34,13,0,82,18,35.65,34.65,52,0,0,0,0,0,0,0,0
"2025-07-12 04:45:00",300,1,77,16,35,34,20,0,77.1033333333333,16.6833333333333,35,34,20.01,0.00666666666666667,74,13,35,34,12,0,83,20,35,34,28,1,0,0,0,0,0,0,0
"2025-07-12 04:50:00",300,1,79,17,35.875,34.875,20,0,79.5733333333333,16.7866666666667,35.57,34.57,23.5833333333333,0,76,14,35,34,12,0,87,19,36,35,52,0,0,0,0,0,0,0,0
"2025-07-12 04:55:00",300,1,80,15,36,35,29.5,0,80.6825938566553,15.1166666666667,36,35,34.92,0.0566666666666667,76,11,36,35,0,0,93,18,36,35,77,1,0,0.0233333333333333,0,0.00333333333333333,0.00333333333333333,0,0
